Date,Close,Volume,Return
2023-08-21,248.51246643066406,74715306,
2023-08-22,236.0818634033203,7281398,-0.05002003805234434
2023-08-23,224.30023193359375,4289046,-0.0499048563065555
2023-08-24,213.11767578125,27673350,-0.04985530356319223
2023-08-25,214.16603088378906,281040100,0.004919137273320828
2023-08-28,210.8212432861328,87522120,-0.015617731644245625
2023-08-29,219.90708923339844,92693420,0.04309739287010106
2023-08-30,230.88995361328125,21403170,0.049943202914327856
2023-08-31,233.13645935058594,124122100,0.009729768238714076
2023-09-01,244.768310546875,39481020,0.04989288774776024
2023-09-04,253.05538940429688,99246730,0.033856829092403506
2023-09-05,254.6529083251953,47127070,0.006312921944318539
2023-09-06,252.45632934570312,225413100,-0.00862577613559834
2023-09-07,251.40797424316406,43856830,-0.0041526196045712505
2023-09-08,252.8057861328125,36090000,0.0055599345798651445
2023-09-11,249.76052856445312,24982850,-0.012045838091536143
2023-09-12,243.86972045898438,39500710,-0.023585824947309764
2023-09-13,239.82601928710938,27810990,-0.016581399135015218
2023-09-14,242.17236328125,14055230,0.009783525578730856
2023-09-15,239.0272674560547,27416100,-0.01298701380529832
2023-09-18,232.8369140625,24694410,-0.02589810551506555
2023-09-20,229.29244995117188,18317600,-0.015222947467757209
2023-09-21,227.29556274414062,33101550,-0.008708909549601351
2023-09-22,227.44532775878906,38327550,0.0006588998607817143
2023-09-25,229.3922882080078,13392150,0.008560125056882084
2023-09-26,230.04127502441406,8058261,0.0028291570805456523
2023-09-27,226.99603271484375,10984320,-0.01323780834220778
2023-09-28,224.69961547851562,9143582,-0.01011655229769115
2023-09-29,230.84002685546875,12411230,0.02732720019959367
2023-10-03,231.0397186279297,13185430,0.0008650656265343226
2023-10-04,224.30023193359375,23296540,-0.029170251480392984
2023-10-05,225.04905700683594,13894930,0.0033384944223502355
2023-10-06,224.74954223632812,7531900,-0.0013308865830915506
2023-10-09,219.30801391601562,9696908,-0.024211521261256364
2023-10-10,219.80723571777344,10451280,0.0022763500195164266
2023-10-11,224.74954223632812,11765080,0.022484730779747775
2023-10-12,224.79945373535156,7780605,0.00022207608757196518
2023-10-13,224.2003936767578,10137210,-0.0026648643875220035
2023-10-16,224.4499969482422,10850720,0.00111330434077761
2023-10-17,220.60598754882812,34190040,-0.01712635086513492
2023-10-18,215.6636962890625,27712060,-0.0224032507670342
2023-10-19,213.8665008544922,42127110,-0.00833332389963981
2023-10-20,213.8665008544922,11101460,0.0
2023-10-23,206.27835083007812,17817780,-0.03548077886950973
2023-10-25,209.8227996826172,22079260,0.017182844628512717
2023-10-26,215.51394653320312,23734030,0.02712358647008095
2023-10-27,222.55294799804688,20929440,0.03266146612817611
2023-10-30,218.65902709960938,13508660,-0.017496604441616603
2023-10-31,218.65902709960938,17538200,0.0
2023-11-01,217.31112670898438,15862620,-0.006164393981369809
2023-11-02,217.01161193847656,13261560,-0.0013782762762484246
2023-11-03,218.70895385742188,8569115,0.00782143362644816
2023-11-06,216.81190490722656,11494090,-0.008673851329525473
2023-11-07,216.86183166503906,7558170,0.0002302768283588552
2023-11-08,213.8165740966797,17101600,-0.014042386089697101
2023-11-09,214.8150177001953,17250090,0.004669626794526094
2023-11-10,221.60443115234375,18467210,0.031605860357603266
2023-11-13,224.40008544921875,12086990,0.012615516225634948
2023-11-15,223.80101013183594,15782000,-0.0026696750858340446
2023-11-16,226.59664916992188,17856030,0.012491628328393567
2023-11-17,220.45623779296875,19607100,-0.027098420914196786
2023-11-20,215.1644744873047,20403360,-0.024003690522168775
2023-11-21,219.85716247558594,25625460,0.02180977133638362
2023-11-22,221.55450439453125,15012270,0.007720202971025714
2023-11-23,220.90553283691406,11267950,-0.0029291733850805857
2023-11-24,226.14735412597656,31420610,0.02372879131521044
2023-11-28,225.99758911132812,25668670,-0.0006622452658234801
2023-11-29,225.69805908203125,14007700,-0.0013253682504963393
2023-11-30,229.04283142089844,45432210,0.014819677016591148
2023-12-01,225.14891052246094,17634910,-0.017000841608012962
2023-12-04,229.74176025390625,21079660,0.02039916480513959
2023-12-05,242.1224365234375,60847480,0.05388953343026692
2023-12-06,246.6653594970703,45262700,0.018762916146323638
2023-12-07,248.7620849609375,23000400,0.008500283412888665
2023-12-08,243.86972045898438,19056790,-0.01966684152338316
2023-12-11,245.21762084960938,8875953,0.005527133045005073
2023-12-12,240.17547607421875,12749590,-0.02056191866604462
2023-12-13,239.37672424316406,13774940,-0.0033257010420492117
2023-12-14,238.228515625,14352890,-0.004796659415381099
2023-12-15,237.2799835205078,26225280,-0.003981606072655408
2023-12-18,239.77609252929688,17001750,0.010519677942296024
2023-12-19,237.92898559570312,13053450,-0.007703465821422784
2023-12-20,231.7386474609375,44628840,-0.026017587219425486
2023-12-21,237.62945556640625,17015300,0.025420050431862906
