Date,Close,Volume,Return
2013-01-01,137.30101013183594,3237577,
2013-01-02,142.2960968017578,7201391,0.03638055295533227
2013-01-03,141.61302185058594,4841015,-0.004800377287393243
2013-01-04,140.1614227294922,1901621,-0.01025046356701087
2013-01-07,138.96604919433594,2340504,-0.008528548810918468
2013-01-08,139.81991577148438,3429376,0.006144425793917163
2013-01-09,138.70985412597656,2427569,-0.007939224103968523
2013-01-10,137.47174072265625,1844488,-0.008925922466877179
2013-01-11,135.46522521972656,1919016,-0.014595839787740483
2013-01-14,136.14828491210938,2881113,0.005042325004626758
2013-01-15,135.37982177734375,2480513,-0.005644310064292779
2013-01-16,133.62936401367188,2338646,-0.012929975388435766
2013-01-17,132.30592346191406,2079725,-0.009903815389126658
2013-01-18,130.640869140625,1658186,-0.012584881143045457
2013-01-21,131.49473571777344,1572447,0.006535983592005357
2013-01-22,129.65892028808594,2136770,-0.01396113250972797
2013-01-23,127.22543334960938,2379204,-0.01876837268943521
2013-01-24,124.23690032958984,2604987,-0.023490059662891305
2013-01-25,126.37157440185547,2744215,0.017182286958242754
2013-01-28,126.07271575927734,1458221,-0.002364919832586465
2013-01-29,126.1581039428711,1843799,0.0006772931246821212
2013-01-30,122.87071990966797,2144014,-0.026057652504763107
2013-01-31,127.5242919921875,6700011,0.037873726840216726
2013-02-01,125.34691619873047,3680233,-0.017074204133518567
2013-02-04,123.93803405761719,1415455,-0.011239862805077494
2013-02-05,120.82147979736328,2825282,-0.025146068226361118
2013-02-06,121.46184539794922,2986704,0.00530009731431802
2013-02-07,123.68190002441406,3760231,0.018277794308090733
2013-02-08,121.6753158569336,1408440,-0.016223749530726694
2013-02-11,120.22374725341797,1831532,-0.011929852766705662
2013-02-12,121.29107666015625,2145899,0.00887785841917288
2013-02-13,120.86417388916016,1806217,-0.0035196552190910335
2013-02-14,118.7294921875,2418731,-0.017661823458271386
2013-02-15,120.43724060058594,2341701,0.014383523264708487
2013-02-18,121.16300964355469,3031011,0.0060261181620364646
2013-02-19,124.96272277832031,2816601,0.03136033964444973
2013-02-20,123.8526840209961,6359736,-0.008882959114882572
2013-02-21,117.83293151855469,4308771,-0.04860413442005751
2013-02-22,117.96101379394531,3963491,0.0010869819984955509
2013-02-25,113.90514373779297,3454472,-0.03438314003673404
2013-02-26,112.5816879272461,3431214,-0.011618929287279922
2013-02-27,112.88054656982422,2832343,0.002654593727278831
2013-02-28,106.90348815917969,6711317,-0.05295029650611516
2013-03-01,109.25162506103516,3851148,0.021965016692056638
2013-03-04,108.09893035888672,1957560,-0.010550824315010976
2013-03-05,112.75244903564453,3076756,0.04304870234430824
2013-03-06,111.04473876953125,3317696,-0.015145660078509038
2013-03-07,112.41091918945312,2054577,0.012302972973418536
2013-03-08,114.50289154052734,3047021,0.018610045769205774
2013-03-11,113.35015869140625,1502207,-0.010067281564789976
2013-03-12,113.73441314697266,1986559,0.003389977217522322
2013-03-13,113.99057006835938,2208924,0.0022522375972142683
2013-03-14,114.71636199951172,2600375,0.0063671225673938014
2013-03-15,113.90514373779297,2951545,-0.007071513144063957
2013-03-18,111.94129943847656,1395102,-0.01724105018327471
2013-03-19,111.13011932373047,3195668,-0.00724647756292951
2013-03-20,109.59318542480469,2640664,-0.013830039131412897
2013-03-21,106.39119720458984,2807473,-0.029217037608709973
2013-03-22,107.501220703125,1442967,0.010433414866086954
2013-03-25,105.4946517944336,3225051,-0.018665545335831535
2013-03-26,105.45194244384766,1828953,-0.00040484849098476605
2013-03-28,109.16624450683594,2963777,0.035222699334970686
2013-04-01,112.24016571044922,1832628,0.028158165717799166
2013-04-02,114.5882568359375,1694920,0.020920239297808507
2013-04-03,111.55705261230469,1515245,-0.026453009298961216
2013-04-04,108.7820053100586,1300935,-0.024875588205886423
2013-04-05,109.46509552001953,1052127,0.006279441236755501
2013-04-08,113.39286804199219,2437204,0.035881506367975824
2013-04-09,111.13011932373047,1762110,-0.019954947408365786
2013-04-10,111.85589599609375,1396238,0.006530872789302311
2013-04-11,112.19745635986328,1396745,0.003053574965609762
2013-04-12,112.49633026123047,1127803,0.002663820652124116
2013-04-15,112.9659194946289,1391803,0.0041742626831291485
2013-04-16,114.1186294555664,2050330,0.010204050620703509
2013-04-17,117.06446075439453,4670998,0.025813763387117383
2013-04-18,118.47332763671875,2924016,0.012034966660633861
2013-04-22,120.01029205322266,2041646,0.012973083876033131
2013-04-23,118.13178253173828,998966,-0.015652903508069804
2013-04-25,116.16790008544922,2035505,-0.016624505312627713
2013-04-26,119.88220977783203,2279744,0.031973632041645716
2013-04-29,123.16958618164062,3641202,0.027421720119280568
2013-04-30,125.73114776611328,3713627,0.020797030045185627
2013-05-02,127.22543334960938,3400457,0.011884768492496312
2013-05-03,125.81656646728516,2503514,-0.01107378332485387
2013-05-06,125.9873275756836,1885775,0.0013572227663900538
2013-05-07,127.26811981201172,1337524,0.01016604019605638
2013-05-08,128.93313598632812,1717318,0.013082743555698162
2013-05-09,126.4142837524414,3362377,-0.019536112378076398
2013-05-10,124.79190063476562,1749193,-0.01283385919310287
2013-05-13,125.04806518554688,1966719,0.002052733787034633
2013-05-14,120.39452362060547,2111690,-0.03721402292819531
2013-05-15,125.77387237548828,3704692,0.04468100867971825
2013-05-16,122.31572723388672,1838806,-0.027494940533257406
2013-05-17,125.17613983154297,2294608,0.023385484944112633
2013-05-20,122.99881744384766,1408332,-0.017394068794783668
2013-05-21,123.29766082763672,1245564,0.0024296443656905975
2013-05-22,121.80342102050781,1048831,-0.012118963142518702
2013-05-23,118.47332763671875,2023773,-0.027339900274462536
2013-05-24,120.65068817138672,830319,0.01837848719286872
2013-05-27,122.69995880126953,1372887,0.016985154920722723
2013-05-28,123.55379486083984,5651909,0.006958731428371667
2013-05-29,122.10226440429688,3312025,-0.011748165713386993
2013-05-30,126.37157440185547,8696753,0.03496503540198348
2013-05-31,124.57843780517578,3823348,-0.014189398250097018
2013-06-03,125.56038665771484,1446953,0.007882173430964867
2013-06-04,127.99388122558594,3464825,0.019381069401330775
2013-06-05,128.25003051757812,1965493,0.0020012620098670553
2013-06-06,127.73773956298828,1633085,-0.003994470430317976
2013-06-07,127.31079864501953,1955532,-0.0033423240416605715
2013-06-10,124.66385650634766,2252773,-0.0207911832055373
2013-06-11,121.7607192993164,1193656,-0.023287721785531512
2013-06-12,120.9068374633789,4596668,-0.00701278573953279
2013-06-13,118.77217864990234,2083641,-0.01765540194633841
2013-06-14,119.49797058105469,2039325,0.006110790754219719
2013-06-17,119.88220977783203,1301928,0.003215445374586734
2013-06-18,122.01685333251953,1753310,0.017806174566213473
2013-06-19,122.5291748046875,1036866,0.004198776301596485
2013-06-20,120.22374725341797,1219143,-0.018815335653279308
2013-06-21,116.46675109863281,1769894,-0.031250033713105196
2013-06-24,113.86248779296875,2280723,-0.02236057313437534
2013-06-25,114.33210754394531,1516124,0.0041244466029097815
2013-06-26,113.9478759765625,1186410,-0.003360661984081137
2013-06-27,112.18963623046875,6997945,-0.015430210796166133
2013-06-28,116.61475372314453,1913234,0.03944319316256051
2013-07-01,122.77519989013672,2581665,0.0528273307648337
2013-07-02,121.56047058105469,1699358,-0.00989393061602839
2013-07-03,122.8619384765625,2268177,0.010706341373037054
2013-07-04,124.51050567626953,2220317,0.013418046468650857
2013-07-05,125.94218444824219,2429015,0.011498457613649649
2013-07-08,127.93783569335938,1497219,0.01584577283505295
2013-07-09,125.89881896972656,1688913,-0.015937558366392213
2013-07-10,129.36947631835938,2518478,0.027567036585683713
2013-07-11,128.11135864257812,2026285,-0.009724996278760556
