Date,Close,Volume,Return
2013-01-01,21.357236862182617,1375158,
2013-01-02,21.785741806030273,1936392,0.020063688323203044
2013-01-03,21.749692916870117,1146306,-0.0016547010187267785
2013-01-04,22.518600463867188,10010520,0.035352570260919425
2013-01-07,22.526615142822266,10881438,0.00035591372420928913
2013-01-08,22.534622192382812,3272100,0.0003554484111252254
2013-01-09,22.935094833374023,8037774,0.017771437993159722
2013-01-10,22.919076919555664,11739630,-0.0006984019004382391
2013-01-11,22.806941986083984,1784892,-0.004892646150857827
2013-01-14,23.075260162353516,3188682,0.01176475901211349
2013-01-15,23.832155227661133,8932074,0.03280114980209259
2013-01-16,23.784095764160156,3725640,-0.0020165806676685216
2013-01-17,25.301889419555664,31633116,0.06381548705680218
2013-01-18,27.97705078125,58959978,0.1057297072694785
2013-01-21,27.600603103637695,22599120,-0.013455588316142242
2013-01-22,26.70354461669922,11623698,-0.03250140888480246
2013-01-23,26.106842041015625,10102506,-0.022345444556092442
2013-01-24,25.1377010345459,6955830,-0.037122107872991306
2013-01-25,25.914613723754883,7797630,0.03090627452929362
2013-01-28,25.518146514892578,5728650,-0.015298981998673522
2013-01-29,24.865373611450195,7670532,-0.02558073342283773
2013-01-30,25.121681213378906,9256062,0.01030781221846122
2013-01-31,26.214962005615234,14203902,0.043519411895653226
2013-02-01,26.979875564575195,9889686,0.029178511065402812
2013-02-04,26.319095611572266,5264196,-0.024491586383390884
2013-02-05,26.62746238708496,4789728,0.011716465491964367
2013-02-06,26.655488967895508,7066422,0.0010525441892705878
2013-02-07,26.126863479614258,7860678,-0.019831768568115193
2013-02-08,25.24582290649414,5599020,-0.03372163573356435
2013-02-11,25.021560668945312,5170908,-0.008883142307519742
2013-02-12,25.39399528503418,5066496,0.014884547811244264
2013-02-13,25.646299362182617,6001566,0.009935580215576945
2013-02-14,25.35395622253418,8889744,-0.011399037947732893
2013-02-15,25.21378517150879,8061612,-0.005528567210383084
2013-02-18,25.0335693359375,4017372,-0.0071475121385158324
2013-02-19,25.18575096130371,2487372,0.006079102157747096
2013-02-20,25.462080001831055,4585248,0.010971641899894413
2013-02-21,25.165725708007812,5051994,-0.011639044956340161
2013-02-22,25.01755142211914,4286394,-0.00588794011378424
2013-02-25,24.5570068359375,2453514,-0.018408859380796616
2013-02-26,23.543807983398438,4119606,-0.041259053243260735
2013-02-27,24.54098892211914,6991386,0.042354275885355896
2013-02-28,23.443695068359375,9548388,-0.04471269911909537
2013-03-01,23.936277389526367,3472788,0.021011291937157228
2013-03-04,24.332744598388672,4024128,0.01656344478343086
2013-03-05,24.67715072631836,3875916,0.014154018940900404
2013-03-06,24.593050003051758,1829052,-0.0034080402636155194
2013-03-07,24.605070114135742,1716066,0.0004887604864989292
2013-03-08,24.985519409179688,3484248,0.015462231697741746
2013-03-11,25.133689880371094,2196252,0.005930253790800366
2013-03-12,24.869380950927734,1977546,-0.01051612121822909
