Date,Close,Volume,Return
2013-01-01,61.56096267700195,1037396,
2013-01-02,62.06555938720703,2169235,0.00819669947093904
2013-01-03,64.82601165771484,8397685,0.04447639395765757
2013-01-04,65.15251159667969,6522736,0.005036557557925647
2013-01-07,65.0337905883789,3127505,-0.0018222015604818509
2013-01-08,66.01329803466797,4184793,0.015061515520273128
2013-01-09,66.33979797363281,4182087,0.004945972231130913
2013-01-10,65.9836196899414,3853241,-0.005368998618792475
2013-01-11,65.41964721679688,1575925,-0.008547158761441853
2013-01-14,67.11154174804688,7444846,0.025862177544968334
2013-01-15,72.75116729736328,22114209,0.08403361631131845
2013-01-16,69.57516479492188,9663886,-0.043655691316399126
2013-01-17,69.3970718383789,17970770,-0.002559720225858042
2013-01-18,69.63452911376953,7819977,0.0034217189443330742
2013-01-21,70.99991607666016,15171202,0.019607901141398543
2013-01-22,69.90167999267578,5587627,-0.015468132142558932
2013-01-23,70.34690856933594,26032307,0.006369354451950304
2013-01-24,67.79424285888672,10759516,-0.036286821444800776
2013-01-25,67.31932067871094,6230507,-0.007005346769110354
2013-01-28,66.9928207397461,4648792,-0.00485001832569143
2013-01-29,67.61613464355469,11428071,0.009304189567267862
2013-01-30,67.25995635986328,13936128,-0.005267652248520771
2013-01-31,67.05216979980469,13729337,-0.003089305603275583
2013-02-01,66.45853424072266,9914234,-0.008853338540041666
2013-02-04,66.3694839477539,6698941,-0.001339937661673285
2013-02-05,66.16171264648438,3003731,-0.003130524586165029
2013-02-06,65.95393371582031,2592766,-0.003140470860756972
2013-02-07,64.11363983154297,4578565,-0.027902716041271036
2013-02-08,65.271240234375,3616227,0.018055446639335893
2013-02-11,65.1228256225586,2512525,-0.0022738132642107223
2013-02-12,65.71648406982422,2801920,0.009115981095574321
2013-02-13,65.59774780273438,5122155,-0.001806795795156746
2013-02-14,64.79633331298828,7537325,-0.01221710373587992
2013-02-15,65.09314727783203,4739673,0.00458072161907741
2013-02-18,65.18219757080078,3292330,0.0013680440521437465
2013-02-19,65.0337905883789,1485467,-0.0022768023778375612
2013-02-20,64.76664733886719,5078186,-0.004107760705547081
2013-02-21,64.85569763183594,5495194,0.001374940600257224
2013-02-22,67.82392120361328,11179733,0.04576658150571378
2013-02-25,67.46772766113281,5632307,-0.0052517391527857615
2013-02-26,70.25785827636719,17661811,0.04135504057952333
2013-02-27,70.28754425048828,8135847,0.00042252887932225924
2013-02-28,69.8126220703125,4301521,-0.006756846966843422
2013-03-01,68.95184326171875,5036136,-0.01232984499173817
2013-03-04,68.12074279785156,5870140,-0.012053346575705004
2013-03-05,67.49740600585938,6012134,-0.009150469686479257
2013-03-06,67.58646392822266,3498377,0.0013194273325933814
2013-03-07,67.31932067871094,1482772,-0.003952614680291955
2013-03-08,69.10025024414062,5354550,0.026454954498566163
2013-03-11,69.99072265625,5465879,0.012886674201080472
2013-03-12,69.51580810546875,3906344,-0.006785392874334661
2013-03-13,68.38787841796875,3904922,-0.0162255135664785
2013-03-14,67.73487854003906,5251263,-0.009548473984508199
2013-03-15,66.60694885253906,4616245,-0.016652125342385693
2013-03-18,66.72567749023438,2393766,0.0017825262940383002
2013-03-19,65.77584838867188,5481301,-0.014234836382163607
2013-03-20,64.14331817626953,3983844,-0.024819599479061982
2013-03-21,64.0839614868164,4241868,-0.0009253760351157769
2013-03-22,63.549678802490234,2895057,-0.008337229346161545
2013-03-25,64.46983337402344,2780210,0.01447929539334103
2013-03-26,64.70728302001953,2789612,0.003683112450725945
2013-03-28,67.61613464355469,4039492,0.04495400653177173
2013-04-01,68.23946380615234,2060414,0.009218645311264817
2013-04-02,66.69598388671875,3967555,-0.022618582171427315
2013-04-03,65.38997650146484,6515802,-0.01958149965179501
2013-04-04,62.866981506347656,9160787,-0.03858381865392879
2013-04-05,61.41255569458008,9497373,-0.023134971282512184
2013-04-08,63.43094253540039,8872110,0.032866029071616065
2013-04-09,62.77793884277344,4990687,-0.01029471842173113
2013-04-10,64.44013977050781,3352150,0.02647746897038683
2013-04-11,66.19140625,5432905,0.027176639990679874
2013-04-12,65.74616241455078,1838557,-0.006726610910298025
2013-04-15,65.1228256225586,2507077,-0.009480960851552811
2013-04-16,66.60694885253906,3046106,0.022789601277165117
2013-04-17,66.16171264648438,2973381,-0.006684530874404682
2013-04-18,66.7553482055664,5657713,0.008972493838754536
2013-04-22,66.69598388671875,4214976,-0.0008892818394842239
2013-04-23,68.20978546142578,6849539,0.02269704240780346
2013-04-25,69.12993621826172,9945781,0.013490011009583025
2013-04-26,72.66212463378906,24667615,0.05109491790033305
2013-04-29,74.85861206054688,13550190,0.030228780645046083
2013-04-30,78.80635070800781,18638833,0.05273593162892132
2013-05-02,80.67632293701172,10471732,0.023728699682243892
2013-05-03,79.96395111083984,7331706,-0.008829998694016572
2013-05-06,78.36111450195312,5048455,-0.02004448988100893
2013-05-07,78.45015716552734,6531581,0.0011363118574838627
2013-05-08,76.87699890136719,5162240,-0.020052965105485265
2013-05-09,75.2444839477539,4850562,-0.021235414713675183
2013-05-10,74.62114715576172,9678906,-0.00828415266194138
2013-05-13,76.22398376464844,8089327,0.021479656504623357
2013-05-14,76.9957275390625,8644478,0.010124684335535594
2013-05-15,77.17382049560547,4930563,0.0023130238811317483
2013-05-16,77.14414978027344,5101812,-0.0003844660681755485
2013-05-17,78.30175018310547,4024108,0.015005679706486807
2013-05-20,77.02540588378906,6309319,-0.01630032912842594
2013-05-21,76.90668487548828,6007439,-0.0015413227225300474
2013-05-22,77.67842102050781,3674983,0.010034708247650626
2013-05-23,77.32223510742188,6667075,-0.0045853907482478196
2013-05-24,76.60985565185547,2619773,-0.009213125494583974
2013-05-27,79.90459442138672,6030424,0.04300672206594158
2013-05-28,80.85441589355469,6291255,0.011886944412219602
2013-05-29,80.34982299804688,2554295,-0.006240758651600564
2013-05-30,79.25157165527344,6924670,-0.013668372894861669
2013-05-31,77.79714965820312,5548853,-0.01835196408970563
2013-06-03,77.17382049560547,6247753,-0.008012236506558579
2013-06-04,80.4091796875,6561453,0.04192301445123814
2013-06-05,80.79505157470703,7888289,0.004798853672014491
2013-06-06,78.62825012207031,7528670,-0.026818492103234726
2013-06-07,76.28335571289062,6868157,-0.029822543494726683
2013-06-10,76.93637084960938,10609069,0.008560388181879652
2013-06-11,77.67842102050781,8318797,0.009644985365230507
2013-06-12,79.90459442138672,6011546,0.028658839503073574
2013-06-13,80.34981536865234,5987330,0.005571906728137455
2013-06-14,80.91378021240234,6238164,0.007018869192946919
2013-06-17,82.93217468261719,7163941,0.024945002753751888
2013-06-18,83.97105407714844,9999477,0.012526855813284277
2013-06-19,87.91879272460938,17372610,0.047013089103704164
2013-06-20,84.77246856689453,12355893,-0.035786707940476004
2013-06-21,83.02122497558594,10832873,-0.020658164388909772
2013-06-24,81.50743103027344,5045257,-0.018233818469405416
2013-06-25,84.7427978515625,6499345,0.0396941331654459
2013-06-26,81.5667953491211,7779243,-0.03747814071473743
2013-06-27,83.02123260498047,12472310,0.01783124186299223
2013-06-28,84.00074005126953,26502928,0.011798276363224058
2013-07-01,85.57389068603516,7247392,0.01872781875261409
2013-07-02,84.53501892089844,7549986,-0.01214005529967388
2013-07-03,83.70391082763672,4644364,-0.00983152430638723
2013-07-04,84.06011199951172,6377984,0.004255490195774536
2013-07-05,81.62615203857422,5649791,-0.028954993076283797
2013-07-08,83.34773254394531,8240552,0.02109104082913915
2013-07-09,83.91168975830078,6530678,0.006766317416710965
2013-07-10,83.40709686279297,4836674,-0.006013380221054354
2013-07-11,83.7632827758789,2272123,0.004270450914649171
2013-07-12,86.55340576171875,5008318,0.033309618407688646
2013-07-15,91.42129516601562,9285259,0.05624145418030291
2013-07-16,93.70682525634766,8997780,0.024999974964056815
2013-07-17,89.5216293334961,19347537,-0.04466265836455774
2013-07-18,89.64036560058594,8231709,0.0013263416670792338
2013-07-19,89.34354400634766,16306826,-0.0033112492597457965
2013-07-22,89.93718719482422,22727484,0.006644500115580598
2013-07-23,88.69052124023438,11599770,-0.01386151817144654
2013-07-24,91.183837890625,9314808,0.028112549295285172
2013-07-25,94.74571990966797,15033117,0.03906264642332169
2013-07-26,97.74361419677734,9852942,0.031641474569696904
2013-07-29,94.68634796142578,6296424,-0.031278424278405326
2013-07-30,92.96477508544922,5605649,-0.01818184894698771
2013-07-31,100.29627990722656,20214890,0.0788632556259996
2013-08-01,99.3167724609375,21686459,-0.009766139354272174
2013-08-02,94.3598403930664,34746417,-0.04991032174168486
2013-08-05,91.747802734375,12933566,-0.0276816667748766
2013-08-06,92.78667449951172,12271353,0.011323124196711554
2013-08-07,90.73860931396484,9397632,-0.02207283746932487
2013-08-08,93.73651885986328,7076184,0.03303896289092734
2013-08-12,97.03123474121094,8185025,0.035148690408199235
2013-08-13,100.41502380371094,9054357,0.034873193889831455
2013-08-14,103.23482513427734,9985214,0.02808146852684601
2013-08-16,102.01785278320312,13870110,-0.011788389717242276
2013-08-19,98.96058654785156,8813665,-0.029967953176279094
2013-08-20,98.45599365234375,7427897,-0.005098927897560723
2013-08-21,95.19094848632812,10599539,-0.033162482494918155
2013-08-22,96.02204895019531,8728481,0.008730877011762894
2013-08-23,93.08350372314453,8068013,-0.0306028173651548
2013-08-26,95.4877700805664,5779240,0.02582913471513515
2013-08-27,92.13367462158203,4514278,-0.0351259167132546
2013-08-28,90.0855941772461,14564061,-0.02222944490977874
2013-08-29,94.4192123413086,13901895,0.04810556231150542
2013-08-30,94.92379760742188,13406906,0.005344095270455096
2013-09-02,92.66795349121094,11074943,-0.023764790000716962
2013-09-03,89.10607147216797,8319543,-0.0384370419854021
