Date,Close,Volume,Return
2013-01-01,8334.990234375,3200,
2013-01-02,8412.9013671875,4514,0.00934747739609576
2013-01-03,8353.8115234375,4328,-0.007023717641629013
2013-01-04,8298.1005859375,7064,-0.006668924399802045
2013-01-07,8282.8740234375,2293,-0.0018349455206416732
2013-01-08,8238.5703125,3191,-0.005348833123881458
2013-01-09,8177.26416015625,2438,-0.007441358150543809
2013-01-10,8278.2568359375,8688,0.012350423540594013
2013-01-11,8169.140625,2123,-0.013181061315204134
2013-01-14,8175.2646484375,1277,0.0007496533256825533
2013-01-15,8088.2119140625,4799,-0.01064830780635806
2013-01-16,8156.3994140625,2943,0.008430478914807749
2013-01-17,8181.21435546875,2006,0.003042389189948924
2013-01-18,8151.20654296875,4333,-0.0036678922218852383
2013-01-21,8240.7890625,4962,0.010990093191605377
2013-01-22,8143.08203125,3387,-0.011856514043614985
2013-01-23,8082.7080078125,1394,-0.007414148992458625
2013-01-24,8090.4326171875,3441,0.0009556957108352027
2013-01-25,8073.076171875,5161,-0.00214530497116161
2013-01-28,7995.78759765625,2884,-0.009573621327643167
2013-01-29,7891.5537109375,4119,-0.013036100002119078
2013-01-30,8058.6904296875,6896,0.021179190419543525
2013-01-31,8221.5244140625,6528,0.02020601061620808
2013-02-01,8086.70263671875,6054,-0.016398634918987076
2013-02-04,8008.43798828125,1173,-0.009678190475575166
2013-02-05,8002.48974609375,1497,-0.000742746862272492
2013-02-06,8001.115234375,1895,-0.00017176050983647162
2013-02-07,8002.66845703125,10973,0.00019412577006483467
2013-02-08,8009.68115234375,2239,0.0008762946197451438
2013-02-11,7952.32666015625,8189,-0.007160646110203395
2013-02-12,7919.07568359375,3873,-0.004181289072177852
2013-02-13,7970.39453125,1897,0.00648040878843581
2013-02-14,7965.466796875,4853,-0.000618254762129955
2013-02-15,7963.51416015625,1098,-0.00024513776386791974
2013-02-18,7986.37646484375,776,0.002870881400812486
2013-02-19,8013.18798828125,905,0.0033571574737960574
2013-02-20,8048.34765625,2648,0.004387725337302584
2013-02-21,8030.58984375,20770,-0.0022063923252880757
2013-02-22,7981.3583984375,9864,-0.006130489325241184
2013-02-25,7929.28662109375,1906,-0.006524174801365135
2013-02-26,7873.26318359375,2000,-0.007065381815176686
2013-02-27,7885.73828125,15615,0.001584488840947973
2013-02-28,7779.28466796875,3757,-0.013499511331027336
2013-03-01,7603.80078125,3300,-0.02255784358185342
2013-03-04,7420.59130859375,9307,-0.02409445985329084
2013-03-05,7505.3369140625,4936,0.01142033052953706
2013-03-06,7457.03662109375,6106,-0.006435459663143295
