Date,Close,Volume,Return
2013-01-01,134.8907470703125,3979164,
2013-01-02,138.0513458251953,5726508,0.02343080473292458
2013-01-03,138.48626708984375,5089371,0.0031504311823162823
2013-01-04,140.8059844970703,4809444,0.01675052303721669
2013-01-07,139.06622314453125,3491524,-0.012355734443767585
2013-01-08,141.44390869140625,4481490,0.017097505728647544
2013-01-09,137.38446044921875,4531930,-0.028700057003120283
2013-01-10,134.48480224609375,6262318,-0.02110615853964648
2013-01-11,131.55613708496094,4984029,-0.021776922836036494
2013-01-14,132.947998046875,3610882,0.010579977435907661
2013-01-15,132.77401733398438,3669232,-0.0013086373277263474
2013-01-16,130.71527099609375,3118647,-0.015505641685240157
2013-01-17,130.5122833251953,5913412,-0.0015528994382340011
2013-01-18,131.3241729736328,10730509,0.0062207910838134595
2013-01-21,134.57179260253906,8666464,0.0247297931170547
2013-01-22,133.67294311523438,5292745,-0.006679330563422514
2013-01-23,133.96286010742188,3818494,0.0021688532131560745
2013-01-24,132.3390655517578,6169444,-0.012121229379262077
2013-01-25,133.0349884033203,2794083,0.0052586350724255215
2013-01-28,132.25210571289062,2432755,-0.005884787902985633
2013-01-29,129.4974365234375,5367136,-0.02082892498841038
2013-01-30,128.5985107421875,4465110,-0.006941649235560732
2013-01-31,132.1071319580078,7960249,0.027283529144861873
2013-02-01,130.48333740234375,20548240,-0.012291498056139827
2013-02-04,127.03273010253906,9719899,-0.026444811793591594
2013-02-05,123.79439544677734,6981918,-0.025492128313292062
2013-02-06,122.09619903564453,7686819,-0.01371787797827173
2013-02-07,120.63219451904297,5413609,-0.011990582247152215
2013-02-08,122.24260711669922,5091352,0.013349774528076175
2013-02-11,121.53987121582031,3652180,-0.005748698571260369
2013-02-12,122.3597183227539,2531524,0.006745499223689055
2013-02-13,120.51505279541016,2687748,-0.015075758204002976
2013-02-14,119.34391021728516,2654127,-0.00971781160078955
2013-02-15,119.78312683105469,2777152,0.0036802599560368243
2013-02-18,121.48131561279297,3910063,0.014177195291732891
2013-02-19,124.23361206054688,3083197,0.022656129742013364
